date,location,new_cases,new_deaths,total_cases,total_deaths
2020/3/29,Saint Kitts and Nevis,0,0,2,0
2020/3/30,Saint Kitts and Nevis,5,0,7,0
2020/3/31,Saint Kitts and Nevis,0,0,7,0
2020/3/15,Saint Lucia,2,0,2,0
2020/3/16,Saint Lucia,0,0,2,0
2020/3/17,Saint Lucia,0,0,2,0
2020/3/18,Saint Lucia,0,0,2,0
2020/3/19,Saint Lucia,0,0,2,0
2020/3/20,Saint Lucia,0,0,2,0
2020/3/21,Saint Lucia,0,0,2,0
2020/3/22,Saint Lucia,0,0,2,0
2020/3/23,Saint Lucia,0,0,2,0
2020/3/24,Saint Lucia,0,0,2,0
2020/3/25,Saint Lucia,0,0,2,0
2020/3/26,Saint Lucia,1,0,3,0
2020/3/27,Saint Lucia,0,0,3,0
2020/3/28,Saint Lucia,0,0,3,0
2020/3/29,Saint Lucia,1,0,4,0
2020/3/30,Saint Lucia,5,0,9,0
2020/3/31,Saint Lucia,0,0,9,0
2020/3/13,Saint Vincent and the Grenadines,1,0,1,0
2020/3/25,Saint Vincent and the Grenadines,0,0,1,0
2020/3/26,Saint Vincent and the Grenadines,0,0,1,0
2020/3/27,Saint Vincent and the Grenadines,0,0,1,0
2020/3/28,Saint Vincent and the Grenadines,0,0,1,0
2020/3/29,Saint Vincent and the Grenadines,0,0,1,0
2020/3/30,Saint Vincent and the Grenadines,0,0,1,0
2020/3/31,Saint Vincent and the Grenadines,0,0,1,0
2019/12/31,San Marino,0,0,0,0
2020/1/1,San Marino,0,0,0,0
2020/1/2,San Marino,0,0,0,0
2020/1/3,San Marino,0,0,0,0
2020/1/4,San Marino,0,0,0,0
2020/1/5,San Marino,0,0,0,0
2020/1/6,San Marino,0,0,0,0
2020/1/7,San Marino,0,0,0,0
2020/1/8,San Marino,0,0,0,0
2020/1/9,San Marino,0,0,0,0
2020/1/10,San Marino,0,0,0,0
2020/1/11,San Marino,0,0,0,0
2020/1/12,San Marino,0,0,0,0
2020/1/13,San Marino,0,0,0,0
2020/1/14,San Marino,0,0,0,0
2020/1/15,San Marino,0,0,0,0
2020/1/16,San Marino,0,0,0,0
2020/1/17,San Marino,0,0,0,0
2020/1/18,San Marino,0,0,0,0
2020/1/19,San Marino,0,0,0,0
2020/1/20,San Marino,0,0,0,0
2020/1/21,San Marino,0,0,0,0
2020/1/22,San Marino,0,0,0,0
2020/1/23,San Marino,0,0,0,0
2020/1/24,San Marino,0,0,0,0
2020/1/25,San Marino,0,0,0,0
2020/1/26,San Marino,0,0,0,0
2020/1/27,San Marino,0,0,0,0
2020/1/28,San Marino,0,0,0,0
2020/1/29,San Marino,0,0,0,0
2020/1/30,San Marino,0,0,0,0
2020/1/31,San Marino,0,0,0,0
2020/2/1,San Marino,0,0,0,0
2020/2/2,San Marino,0,0,0,0
2020/2/3,San Marino,0,0,0,0
2020/2/4,San Marino,0,0,0,0
2020/2/5,San Marino,0,0,0,0
2020/2/6,San Marino,0,0,0,0
2020/2/7,San Marino,0,0,0,0
2020/2/8,San Marino,0,0,0,0
2020/2/9,San Marino,0,0,0,0
2020/2/10,San Marino,0,0,0,0
2020/2/11,San Marino,0,0,0,0
2020/2/12,San Marino,0,0,0,0
2020/2/13,San Marino,0,0,0,0
2020/2/14,San Marino,0,0,0,0
2020/2/15,San Marino,0,0,0,0
2020/2/16,San Marino,0,0,0,0
2020/2/17,San Marino,0,0,0,0
2020/2/18,San Marino,0,0,0,0
2020/2/19,San Marino,0,0,0,0
2020/2/20,San Marino,0,0,0,0
2020/2/21,San Marino,0,0,0,0
2020/2/22,San Marino,0,0,0,0
2020/2/23,San Marino,0,0,0,0
2020/2/24,San Marino,0,0,0,0
2020/2/25,San Marino,0,0,0,0
2020/2/26,San Marino,0,0,0,0
2020/2/27,San Marino,0,0,0,0
2020/2/28,San Marino,1,0,1,0
2020/2/29,San Marino,0,0,1,0
2020/3/1,San Marino,0,0,1,0
2020/3/2,San Marino,7,1,8,1
2020/3/4,San Marino,2,0,10,1
2020/3/5,San Marino,5,0,15,1
2020/3/6,San Marino,7,0,22,1
2020/3/7,San Marino,1,0,23,1
2020/3/8,San Marino,3,0,26,1
2020/3/9,San Marino,11,0,37,1
2020/3/10,San Marino,12,1,49,2
2020/3/11,San Marino,13,0,62,2
2020/3/12,San Marino,4,1,66,3
2020/3/13,San Marino,1,2,67,5
2020/3/14,San Marino,6,0,73,5
2020/3/15,San Marino,19,0,92,5
2020/3/16,San Marino,6,2,98,7
2020/3/17,San Marino,4,2,102,9
2020/3/18,San Marino,2,2,104,11
2020/3/19,San Marino,5,3,109,14
2020/3/20,San Marino,17,0,126,14
2020/3/21,San Marino,25,0,151,14
2020/3/22,San Marino,0,6,151,20
2020/3/23,San Marino,0,0,151,20
2020/3/24,San Marino,36,0,187,20
2020/3/25,San Marino,0,1,187,21
2020/3/26,San Marino,21,0,208,21
2020/3/27,San Marino,10,0,218,21
2020/3/28,San Marino,5,0,223,21
2020/3/29,San Marino,1,1,224,22
2020/3/30,San Marino,5,2,229,24
2020/3/31,San Marino,0,1,229,25
2020/3/3,Saudi Arabia,1,0,1,0
2020/3/6,Saudi Arabia,4,0,5,0
2020/3/8,Saudi Arabia,2,0,7,0
2020/3/9,Saudi Arabia,4,0,11,0
2020/3/10,Saudi Arabia,4,0,15,0
2020/3/11,Saudi Arabia,5,0,20,0
2020/3/12,Saudi Arabia,25,0,45,0
2020/3/13,Saudi Arabia,17,0,62,0
2020/3/14,Saudi Arabia,24,0,86,0
2020/3/15,Saudi Arabia,0,0,86,0
2020/3/16,Saudi Arabia,32,0,118,0
2020/3/17,Saudi Arabia,15,0,133,0
2020/3/18,Saudi Arabia,0,0,133,0
2020/3/19,Saudi Arabia,38,0,171,0
2020/3/20,Saudi Arabia,67,0,238,0
2020/3/21,Saudi Arabia,36,0,274,0
2020/3/22,Saudi Arabia,118,0,392,0
2020/3/23,Saudi Arabia,119,0,511,0
2020/3/24,Saudi Arabia,51,0,562,0
2020/3/25,Saudi Arabia,205,1,767,1
2020/3/26,Saudi Arabia,133,1,900,2
2020/3/27,Saudi Arabia,112,1,1012,3
2020/3/28,Saudi Arabia,92,0,1104,3
2020/3/29,Saudi Arabia,99,1,1203,4
2020/3/30,Saudi Arabia,26,4,1229,8
2020/3/31,Saudi Arabia,224,0,1453,8
2020/3/3,Senegal,1,0,1,0
2020/3/5,Senegal,2,0,3,0
2020/3/6,Senegal,1,0,4,0
2020/3/13,Senegal,2,0,6,0
2020/3/14,Senegal,13,0,19,0
2020/3/15,Senegal,2,0,21,0
2020/3/16,Senegal,5,0,26,0
2020/3/17,Senegal,1,0,27,0
2020/3/18,Senegal,4,0,31,0
2020/3/19,Senegal,5,0,36,0
2020/3/20,Senegal,0,0,36,0
2020/3/21,Senegal,11,0,47,0
2020/3/22,Senegal,9,0,56,0
2020/3/23,Senegal,11,0,67,0
2020/3/24,Senegal,12,0,79,0
2020/3/25,Senegal,7,0,86,0
2020/3/26,Senegal,13,0,99,0
2020/3/27,Senegal,6,0,105,0
2020/3/28,Senegal,14,0,119,0
2020/3/29,Senegal,11,0,130,0
2020/3/30,Senegal,12,0,142,0
2020/3/31,Senegal,20,0,162,0
2020/3/7,Serbia,1,0,1,0
2020/3/11,Serbia,4,0,5,0
2020/3/12,Serbia,13,0,18,0
2020/3/13,Serbia,6,0,24,0
2020/3/14,Serbia,17,0,41,0
2020/3/15,Serbia,5,0,46,0
2020/3/16,Serbia,9,0,55,0
2020/3/17,Serbia,2,0,57,0
2020/3/18,Serbia,15,0,72,0
2020/3/19,Serbia,22,0,94,0
2020/3/20,Serbia,32,0,126,0
2020/3/21,Serbia,9,1,135,1
2020/3/22,Serbia,14,0,149,1
2020/3/23,Serbia,39,0,188,1
2020/3/24,Serbia,34,0,222,1
2020/3/25,Serbia,27,0,249,1
2020/3/26,Serbia,54,1,303,2
2020/3/27,Serbia,81,1,384,3
2020/3/28,Serbia,73,3,457,6
2020/3/29,Serbia,202,4,659,10
2020/3/30,Serbia,82,3,741,13
2020/3/31,Serbia,0,0,741,13
2020/3/15,Seychelles,2,0,2,0
2020/3/16,Seychelles,1,0,3,0
2020/3/17,Seychelles,1,0,4,0
2020/3/18,Seychelles,0,0,4,0
2020/3/19,Seychelles,2,0,6,0
2020/3/20,Seychelles,0,0,6,0
2020/3/21,Seychelles,1,0,7,0
2020/3/22,Seychelles,0,0,7,0
2020/3/23,Seychelles,0,0,7,0
2020/3/24,Seychelles,0,0,7,0
2020/3/25,Seychelles,0,0,7,0
2020/3/26,Seychelles,0,0,7,0
2020/3/27,Seychelles,0,0,7,0
2020/3/28,Seychelles,0,0,7,0
2020/3/29,Seychelles,0,0,7,0
2020/3/30,Seychelles,1,0,8,0
2020/3/31,Seychelles,2,0,10,0
2019/12/31,Singapore,0,0,0,0
2020/1/1,Singapore,0,0,0,0
2020/1/2,Singapore,0,0,0,0
2020/1/3,Singapore,0,0,0,0
2020/1/4,Singapore,0,0,0,0
2020/1/5,Singapore,0,0,0,0
2020/1/6,Singapore,0,0,0,0
2020/1/7,Singapore,0,0,0,0
2020/1/8,Singapore,0,0,0,0
2020/1/9,Singapore,0,0,0,0
2020/1/10,Singapore,0,0,0,0
2020/1/11,Singapore,0,0,0,0
2020/1/12,Singapore,0,0,0,0
2020/1/13,Singapore,0,0,0,0
2020/1/14,Singapore,0,0,0,0
2020/1/15,Singapore,0,0,0,0
2020/1/16,Singapore,0,0,0,0
2020/1/17,Singapore,0,0,0,0
2020/1/18,Singapore,0,0,0,0
2020/1/19,Singapore,0,0,0,0
2020/1/20,Singapore,0,0,0,0
2020/1/21,Singapore,0,0,0,0
2020/1/22,Singapore,0,0,0,0
2020/1/23,Singapore,0,0,0,0
2020/1/24,Singapore,3,0,3,0
2020/1/25,Singapore,0,0,3,0
2020/1/26,Singapore,1,0,4,0
2020/1/27,Singapore,0,0,4,0
2020/1/28,Singapore,1,0,5,0
2020/1/29,Singapore,2,0,7,0
2020/1/30,Singapore,3,0,10,0
2020/1/31,Singapore,3,0,13,0
2020/2/1,Singapore,3,0,16,0
2020/2/2,Singapore,2,0,18,0
2020/2/3,Singapore,0,0,18,0
2020/2/4,Singapore,0,0,18,0
2020/2/5,Singapore,6,0,24,0
2020/2/6,Singapore,4,0,28,0
2020/2/7,Singapore,2,0,30,0
2020/2/8,Singapore,3,0,33,0
2020/2/9,Singapore,7,0,40,0
2020/2/10,Singapore,3,0,43,0
2020/2/11,Singapore,2,0,45,0
2020/2/12,Singapore,2,0,47,0
2020/2/13,Singapore,3,0,50,0
2020/2/14,Singapore,8,0,58,0
2020/2/15,Singapore,9,0,67,0
2020/2/16,Singapore,5,0,72,0
2020/2/17,Singapore,3,0,75,0
2020/2/18,Singapore,2,0,77,0
2020/2/19,Singapore,4,0,81,0
2020/2/20,Singapore,3,0,84,0
2020/2/21,Singapore,1,0,85,0
2020/2/22,Singapore,1,0,86,0
2020/2/23,Singapore,3,0,89,0
2020/2/24,Singapore,0,0,89,0
2020/2/25,Singapore,1,0,90,0
2020/2/26,Singapore,1,0,91,0
2020/2/27,Singapore,2,0,93,0
2020/2/28,Singapore,3,0,96,0
2020/2/29,Singapore,2,0,98,0
2020/3/1,Singapore,4,0,102,0
2020/3/2,Singapore,4,0,106,0
2020/3/3,Singapore,2,0,108,0
2020/3/4,Singapore,2,0,110,0
2020/3/5,Singapore,2,0,112,0
2020/3/6,Singapore,5,0,117,0
2020/3/7,Singapore,13,0,130,0
2020/3/8,Singapore,8,0,138,0
2020/3/9,Singapore,12,0,150,0
2020/3/10,Singapore,10,0,160,0
2020/3/11,Singapore,6,0,166,0
2020/3/12,Singapore,12,0,178,0
2020/3/13,Singapore,9,0,187,0
2020/3/14,Singapore,13,0,200,0
2020/3/15,Singapore,14,0,214,0
2020/3/16,Singapore,12,0,226,0
2020/3/17,Singapore,17,0,243,0
2020/3/18,Singapore,23,0,266,0
2020/3/19,Singapore,47,0,313,0
2020/3/20,Singapore,32,0,345,0
2020/3/21,Singapore,40,0,385,0
2020/3/22,Singapore,47,2,432,2
2020/3/23,Singapore,23,0,455,2
2020/3/24,Singapore,54,0,509,2
2020/3/25,Singapore,49,0,558,2
2020/3/26,Singapore,10,0,568,2
2020/3/27,Singapore,26,0,594,2
2020/3/28,Singapore,138,0,732,2
2020/3/29,Singapore,71,1,803,3
2020/3/30,Singapore,41,0,844,3
2020/3/31,Singapore,0,0,844,3
2020/3/3,Sint Maarten (Dutch part),1,0,1,0
2020/3/26,Sint Maarten (Dutch part),1,0,2,0
2020/3/27,Sint Maarten (Dutch part),0,0,2,0
2020/3/28,Sint Maarten (Dutch part),1,0,3,0
2020/3/29,Sint Maarten (Dutch part),0,0,3,0
2020/3/30,Sint Maarten (Dutch part),0,0,3,0
2020/3/7,Slovakia,1,0,1,0
2020/3/8,Slovakia,2,0,3,0
2020/3/9,Slovakia,2,0,5,0
2020/3/11,Slovakia,2,0,7,0
2020/3/12,Slovakia,3,0,10,0
2020/3/13,Slovakia,11,0,21,0
2020/3/14,Slovakia,9,0,30,0
2020/3/15,Slovakia,14,0,44,0
2020/3/16,Slovakia,17,0,61,0
2020/3/17,Slovakia,23,0,84,0
2020/3/18,Slovakia,13,0,97,0
2020/3/19,Slovakia,10,0,107,0
2020/3/20,Slovakia,16,0,123,0
2020/3/21,Slovakia,14,0,137,0
2020/3/22,Slovakia,41,0,178,0
2020/3/23,Slovakia,7,0,185,0
2020/3/24,Slovakia,6,0,191,0
2020/3/25,Slovakia,13,0,204,0
2020/3/26,Slovakia,12,0,216,0
2020/3/27,Slovakia,10,0,226,0
2020/3/28,Slovakia,69,0,295,0
2020/3/29,Slovakia,0,0,295,0
2020/3/30,Slovakia,41,0,336,0
2020/3/31,Slovakia,0,0,336,0
2020/3/5,Slovenia,1,0,1,0
2020/3/6,Slovenia,5,0,6,0
2020/3/7,Slovenia,3,0,9,0
2020/3/8,Slovenia,3,0,12,0
2020/3/9,Slovenia,4,0,16,0
2020/3/11,Slovenia,15,0,31,0
2020/3/12,Slovenia,26,0,57,0
2020/3/13,Slovenia,39,0,96,0
2020/3/14,Slovenia,45,0,141,0
2020/3/15,Slovenia,40,0,181,0
2020/3/16,Slovenia,38,0,219,0
2020/3/17,Slovenia,34,0,253,0
2020/3/18,Slovenia,22,1,275,1
2020/3/19,Slovenia,11,0,286,1
2020/3/20,Slovenia,33,0,319,1
2020/3/21,Slovenia,22,0,341,1
2020/3/22,Slovenia,42,0,383,1
2020/3/23,Slovenia,31,0,414,1
2020/3/24,Slovenia,28,0,442,1
2020/3/25,Slovenia,38,2,480,3
2020/3/26,Slovenia,48,1,528,4
2020/3/27,Slovenia,49,1,577,5
2020/3/28,Slovenia,55,4,632,9
2020/3/29,Slovenia,59,0,691,9
2020/3/30,Slovenia,39,2,730,11
2020/3/31,Slovenia,33,0,763,11
2020/3/17,Somalia,1,0,1,0
2020/3/18,Somalia,0,0,1,0
2020/3/19,Somalia,0,0,1,0
2020/3/20,Somalia,0,0,1,0
2020/3/21,Somalia,0,0,1,0
2020/3/22,Somalia,0,0,1,0
2020/3/23,Somalia,0,0,1,0
2020/3/24,Somalia,0,0,1,0
2020/3/25,Somalia,0,0,1,0
2020/3/26,Somalia,0,0,1,0
2020/3/27,Somalia,1,0,2,0
2020/3/28,Somalia,1,0,3,0
2020/3/29,Somalia,0,0,3,0
2020/3/30,Somalia,0,0,3,0
2020/3/31,Somalia,0,0,3,0
2020/3/6,South Africa,1,0,1,0
2020/3/8,South Africa,1,0,2,0
2020/3/9,South Africa,1,0,3,0
2020/3/10,South Africa,4,0,7,0
2020/3/12,South Africa,6,0,13,0
2020/3/13,South Africa,4,0,17,0
2020/3/14,South Africa,7,0,24,0
2020/3/15,South Africa,0,0,24,0
2020/3/16,South Africa,27,0,51,0
2020/3/17,South Africa,11,0,62,0
2020/3/18,South Africa,23,0,85,0
2020/3/19,South Africa,31,0,116,0
2020/3/20,South Africa,34,0,150,0
2020/3/21,South Africa,55,0,205,0
2020/3/22,South Africa,35,0,240,0
2020/3/23,South Africa,34,0,274,0
2020/3/24,South Africa,128,0,402,0
2020/3/25,South Africa,155,0,557,0
2020/3/26,South Africa,152,0,709,0
2020/3/27,South Africa,218,2,927,2
2020/3/28,South Africa,243,0,1170,2
2020/3/29,South Africa,17,0,1187,2
2020/3/30,South Africa,93,0,1280,2
2020/3/31,South Africa,46,1,1326,3
2019/12/31,South Korea,0,0,0,0
2020/1/1,South Korea,0,0,0,0
2020/1/2,South Korea,0,0,0,0
2020/1/3,South Korea,0,0,0,0
2020/1/4,South Korea,0,0,0,0
2020/1/5,South Korea,0,0,0,0
2020/1/6,South Korea,0,0,0,0
2020/1/7,South Korea,0,0,0,0
2020/1/8,South Korea,0,0,0,0
2020/1/9,South Korea,0,0,0,0
2020/1/10,South Korea,0,0,0,0
2020/1/11,South Korea,0,0,0,0
2020/1/12,South Korea,0,0,0,0
2020/1/13,South Korea,0,0,0,0
2020/1/14,South Korea,0,0,0,0
2020/1/15,South Korea,0,0,0,0
2020/1/16,South Korea,0,0,0,0
2020/1/17,South Korea,0,0,0,0
2020/1/18,South Korea,0,0,0,0
2020/1/19,South Korea,0,0,0,0
2020/1/20,South Korea,1,0,1,0
2020/1/21,South Korea,0,0,1,0
2020/1/22,South Korea,0,0,1,0
2020/1/23,South Korea,0,0,1,0
2020/1/24,South Korea,1,0,2,0
2020/1/25,South Korea,0,0,2,0
2020/1/26,South Korea,1,0,3,0
2020/1/27,South Korea,1,0,4,0
2020/1/28,South Korea,0,0,4,0
2020/1/29,South Korea,0,0,4,0
2020/1/30,South Korea,0,0,4,0
2020/1/31,South Korea,3,0,7,0
2020/2/1,South Korea,5,0,12,0
2020/2/2,South Korea,3,0,15,0
2020/2/3,South Korea,0,0,15,0
2020/2/4,South Korea,1,0,16,0
2020/2/5,South Korea,2,0,18,0
2020/2/6,South Korea,5,0,23,0
2020/2/7,South Korea,1,0,24,0
2020/2/8,South Korea,0,0,24,0
2020/2/9,South Korea,1,0,25,0
2020/2/10,South Korea,2,0,27,0
2020/2/11,South Korea,1,0,28,0
2020/2/12,South Korea,0,0,28,0
2020/2/13,South Korea,0,0,28,0
2020/2/14,South Korea,0,0,28,0
2020/2/15,South Korea,0,0,28,0
2020/2/16,South Korea,1,0,29,0
2020/2/17,South Korea,1,0,30,0
2020/2/18,South Korea,1,0,31,0
2020/2/19,South Korea,15,0,46,0
2020/2/20,South Korea,34,0,80,0
2020/2/21,South Korea,75,1,155,1
2020/2/22,South Korea,190,1,345,2
2020/2/23,South Korea,256,3,601,5
2020/2/24,South Korea,161,2,762,7
2020/2/25,South Korea,130,1,892,8
2020/2/26,South Korea,254,3,1146,11
2020/2/27,South Korea,449,1,1595,12
2020/2/28,South Korea,427,1,2022,13
2020/2/29,South Korea,909,3,2931,16
2020/3/1,South Korea,595,1,3526,17
2020/3/2,South Korea,686,5,4212,22
2020/3/3,South Korea,600,6,4812,28
2020/3/4,South Korea,516,4,5328,32
2020/3/5,South Korea,438,3,5766,35
2020/3/6,South Korea,518,7,6284,42
2020/3/7,South Korea,483,2,6767,44
2020/3/8,South Korea,367,6,7134,50
2020/3/9,South Korea,248,1,7382,51
2020/3/10,South Korea,131,3,7513,54
2020/3/11,South Korea,242,6,7755,60
2020/3/12,South Korea,114,6,7869,66
2020/3/13,South Korea,110,1,7979,67
2020/3/14,South Korea,107,5,8086,72
2020/3/15,South Korea,76,3,8162,75
2020/3/16,South Korea,74,0,8236,75
2020/3/17,South Korea,84,6,8320,81
2020/3/18,South Korea,93,5,8413,86
2020/3/19,South Korea,152,5,8565,91
2020/3/20,South Korea,87,9,8652,100
2020/3/21,South Korea,147,3,8799,103
2020/3/22,South Korea,98,1,8897,104
2020/3/23,South Korea,64,9,8961,113
2020/3/24,South Korea,76,7,9037,120
2020/3/25,South Korea,100,6,9137,126
2020/3/26,South Korea,104,5,9241,131
2020/3/27,South Korea,91,8,9332,139
2020/3/28,South Korea,146,5,9478,144
2020/3/29,South Korea,105,8,9583,152
2020/3/30,South Korea,78,6,9661,158
2020/3/31,South Korea,125,5,9786,163
2020/3/31,South Sudan,1,0,1,0
2019/12/31,Spain,0,0,0,0
2020/1/1,Spain,0,0,0,0
2020/1/2,Spain,0,0,0,0
2020/1/3,Spain,0,0,0,0
2020/1/4,Spain,0,0,0,0
2020/1/5,Spain,0,0,0,0
2020/1/6,Spain,0,0,0,0
2020/1/7,Spain,0,0,0,0
2020/1/8,Spain,0,0,0,0
2020/1/9,Spain,0,0,0,0
2020/1/10,Spain,0,0,0,0
2020/1/11,Spain,0,0,0,0
2020/1/12,Spain,0,0,0,0
2020/1/13,Spain,0,0,0,0
2020/1/14,Spain,0,0,0,0
2020/1/15,Spain,0,0,0,0
2020/1/16,Spain,0,0,0,0
2020/1/17,Spain,0,0,0,0
2020/1/18,Spain,0,0,0,0
2020/1/19,Spain,0,0,0,0
2020/1/20,Spain,0,0,0,0
2020/1/21,Spain,0,0,0,0
2020/1/22,Spain,0,0,0,0
2020/1/23,Spain,0,0,0,0
2020/1/24,Spain,0,0,0,0
2020/1/25,Spain,0,0,0,0
2020/1/26,Spain,0,0,0,0
2020/1/27,Spain,0,0,0,0
2020/1/28,Spain,0,0,0,0
2020/1/29,Spain,0,0,0,0
2020/1/30,Spain,0,0,0,0
2020/1/31,Spain,0,0,0,0
2020/2/1,Spain,1,0,1,0
2020/2/2,Spain,0,0,1,0
2020/2/3,Spain,0,0,1,0
2020/2/4,Spain,0,0,1,0
2020/2/5,Spain,0,0,1,0
2020/2/6,Spain,0,0,1,0
2020/2/7,Spain,0,0,1,0
2020/2/8,Spain,0,0,1,0
2020/2/9,Spain,0,0,1,0
2020/2/10,Spain,1,0,2,0
2020/2/11,Spain,0,0,2,0
2020/2/12,Spain,0,0,2,0
2020/2/13,Spain,0,0,2,0
2020/2/14,Spain,0,0,2,0
2020/2/15,Spain,0,0,2,0
2020/2/16,Spain,0,0,2,0
2020/2/17,Spain,0,0,2,0
2020/2/18,Spain,0,0,2,0
2020/2/19,Spain,0,0,2,0
2020/2/20,Spain,0,0,2,0
2020/2/21,Spain,0,0,2,0
2020/2/22,Spain,0,0,2,0
2020/2/23,Spain,0,0,2,0
2020/2/24,Spain,0,0,2,0
2020/2/25,Spain,1,0,3,0
2020/2/26,Spain,4,0,7,0
2020/2/27,Spain,5,0,12,0
2020/2/28,Spain,13,0,25,0
2020/2/29,Spain,9,0,34,0
2020/3/1,Spain,32,0,66,0
2020/3/2,Spain,17,0,83,0
2020/3/3,Spain,31,0,114,0
2020/3/4,Spain,37,0,151,0
2020/3/5,Spain,49,1,200,1
2020/3/6,Spain,61,2,261,3
2020/3/7,Spain,113,2,374,5
2020/3/8,Spain,56,0,430,5
2020/3/9,Spain,159,0,589,5
2020/3/10,Spain,615,23,1204,28
2020/3/11,Spain,435,7,1639,35
2020/3/12,Spain,501,12,2140,47
2020/3/13,Spain,864,37,3004,84
2020/3/14,Spain,1227,37,4231,121
2020/3/15,Spain,1522,15,5753,136
2020/3/16,Spain,2000,152,7753,288
2020/3/17,Spain,1438,21,9191,309
2020/3/18,Spain,1987,182,11178,491
2020/3/19,Spain,2538,107,13716,598
2020/3/20,Spain,3431,169,17147,767
2020/3/21,Spain,2833,235,19980,1002
2020/3/22,Spain,4946,324,24926,1326
2020/3/23,Spain,3646,394,28572,1720
2020/3/24,Spain,4517,462,33089,2182
2020/3/25,Spain,6584,514,39673,2696
2020/3/26,Spain,7937,738,47610,3434
2020/3/27,Spain,8578,655,56188,4089
2020/3/28,Spain,7871,769,64059,4858
2020/3/29,Spain,8189,832,72248,5690
2020/3/30,Spain,6549,838,78797,6528
2020/3/31,Spain,6398,812,85195,7340
2019/12/31,Sri Lanka,0,0,0,0
2020/1/1,Sri Lanka,0,0,0,0
2020/1/2,Sri Lanka,0,0,0,0
2020/1/3,Sri Lanka,0,0,0,0
2020/1/4,Sri Lanka,0,0,0,0
2020/1/5,Sri Lanka,0,0,0,0
2020/1/6,Sri Lanka,0,0,0,0
2020/1/7,Sri Lanka,0,0,0,0
2020/1/8,Sri Lanka,0,0,0,0
2020/1/9,Sri Lanka,0,0,0,0
2020/1/10,Sri Lanka,0,0,0,0
2020/1/11,Sri Lanka,0,0,0,0
2020/1/12,Sri Lanka,0,0,0,0
2020/1/13,Sri Lanka,0,0,0,0
2020/1/14,Sri Lanka,0,0,0,0
2020/1/15,Sri Lanka,0,0,0,0
2020/1/16,Sri Lanka,0,0,0,0
2020/1/17,Sri Lanka,0,0,0,0
2020/1/18,Sri Lanka,0,0,0,0
2020/1/19,Sri Lanka,0,0,0,0
2020/1/20,Sri Lanka,0,0,0,0
2020/1/21,Sri Lanka,0,0,0,0
2020/1/22,Sri Lanka,0,0,0,0
2020/1/23,Sri Lanka,0,0,0,0
2020/1/24,Sri Lanka,0,0,0,0
2020/1/25,Sri Lanka,0,0,0,0
2020/1/26,Sri Lanka,0,0,0,0
2020/1/27,Sri Lanka,0,0,0,0
2020/1/28,Sri Lanka,1,0,1,0
2020/1/29,Sri Lanka,0,0,1,0
2020/1/30,Sri Lanka,0,0,1,0
2020/1/31,Sri Lanka,0,0,1,0
2020/2/1,Sri Lanka,0,0,1,0
2020/2/2,Sri Lanka,0,0,1,0
2020/2/3,Sri Lanka,0,0,1,0
2020/2/4,Sri Lanka,0,0,1,0
2020/2/5,Sri Lanka,0,0,1,0
2020/2/6,Sri Lanka,0,0,1,0
2020/2/7,Sri Lanka,0,0,1,0
2020/2/8,Sri Lanka,0,0,1,0
2020/2/9,Sri Lanka,0,0,1,0
2020/2/10,Sri Lanka,0,0,1,0
2020/2/11,Sri Lanka,0,0,1,0
2020/2/12,Sri Lanka,0,0,1,0
2020/2/13,Sri Lanka,0,0,1,0
2020/2/14,Sri Lanka,0,0,1,0
2020/2/15,Sri Lanka,0,0,1,0
2020/2/16,Sri Lanka,0,0,1,0
2020/2/17,Sri Lanka,0,0,1,0
2020/2/18,Sri Lanka,0,0,1,0
2020/2/19,Sri Lanka,0,0,1,0
2020/2/20,Sri Lanka,0,0,1,0
2020/2/21,Sri Lanka,0,0,1,0
2020/2/22,Sri Lanka,0,0,1,0
2020/2/23,Sri Lanka,0,0,1,0
2020/2/24,Sri Lanka,0,0,1,0
2020/2/25,Sri Lanka,0,0,1,0
2020/2/26,Sri Lanka,0,0,1,0
2020/2/27,Sri Lanka,0,0,1,0
2020/2/28,Sri Lanka,0,0,1,0
2020/2/29,Sri Lanka,0,0,1,0
2020/3/1,Sri Lanka,0,0,1,0
2020/3/2,Sri Lanka,0,0,1,0
2020/3/12,Sri Lanka,1,0,2,0
2020/3/13,Sri Lanka,1,0,3,0
2020/3/14,Sri Lanka,3,0,6,0
2020/3/15,Sri Lanka,5,0,11,0
2020/3/16,Sri Lanka,8,0,19,0
2020/3/17,Sri Lanka,10,0,29,0
2020/3/18,Sri Lanka,13,0,42,0
2020/3/19,Sri Lanka,0,0,42,0
2020/3/20,Sri Lanka,11,0,53,0
2020/3/21,Sri Lanka,13,0,66,0
2020/3/22,Sri Lanka,12,0,78,0
2020/3/23,Sri Lanka,9,0,87,0
2020/3/24,Sri Lanka,10,0,97,0
2020/3/25,Sri Lanka,5,0,102,0
2020/3/26,Sri Lanka,0,0,102,0
2020/3/27,Sri Lanka,4,0,106,0
2020/3/28,Sri Lanka,0,0,106,0
2020/3/29,Sri Lanka,9,1,115,1
2020/3/30,Sri Lanka,5,0,120,1
2020/3/31,Sri Lanka,0,0,120,1
2020/3/14,Sudan,1,0,1,0
2020/3/15,Sudan,0,1,1,1
2020/3/16,Sudan,0,0,1,1
2020/3/17,Sudan,0,0,1,1
2020/3/18,Sudan,0,0,1,1
2020/3/19,Sudan,1,0,2,1
